name,knot_sig,dt_code
14nh_24811,oabcdefghicbijekalmnkdjfnmghlRQYQcFyEgi,gENMBJaLCDFHKI
14nh_24812,oabcdefgaheijklmnjgfinkbclmdhRSQQcF+qYm,kMEIGNBCLDaHJF
14nh_24813,oabcdefgchijklmkafeinbgdhnjmlRALQe328Md,gIEJKlmCDAHBnf
14nh_24814,oabcdefgahijklemginklnjfmbcdhBvvvcVFyyp,kefmngcbdLaIJh
14nh_24815,oabcdefbcdghifejhkalmgjiknlmnBsvvf-F7Ka,femnadIJlGbchk
14nh_24816,oabcdefbghijckelamnijdkflnhgmRSsQfNH5yj,geLMNkaJCDfBHI
14nh_24817,oabcdefghiajklemndcblfgkjhmniBvLufV-X-j,jgliKbmacnEDfh
14nh_24818,oabcdefghiebjklhgmajcdnlknifmBLvsfVuWop,fGdljnKBemhAci
14nh_24819,oabcdefghijkcbljmdanimklnfghet1uvfpK5Na,fjkaihLndemGcb
14nh_24820,oabcdefghiejghklcbmkndamlnifjtvnvfVN98g,dkhiLncjfgmEab
14nh_24821,oabcdefgahifjbhkgjldmnclemnikRSSQcppppp,kJEaNHILMGdCFB
14nh_24822,oabcdefgahijkflmnbhkelmdjicngRPQQcFdEEo,kIFGJAMDBLnEHC
14nh_24823,oabcdecbfgahidejkfglmihnlkjmnRuwvfb+8-p,jfLhniaecgMBKd
14nh_24824,oabcdeafghijkbldjmnkcleimnhgflTQQeT3mdo,lkIGHCJMNFbaDE
14nh_24825,oabcdefgcbhfijeklmanklmdjighnRQkRc-F+Fo,fMNLIaJCKGEDHB
14nh_24826,oabcdefghijfekilmhangmljkbcdnRQkRc--ZZp,fIMLGaDEKNCHJB
14nh_24827,oabcdefghdijklgfmkainmlbchenjltvLgpCP9i,felGHkCJmDanib
14nh_24828,oabcdefghijkefljamklibcnghndmBwvPcpy+nm,glkHJDaCFmEnib
14nh_24829,oabcdefbghijefklmnagcdhmlijknBwvsfpD++p,fGjmknIBlAdhec
14nh_24830,oabcdefgchijklamnkjdenlihbgfmRQSQcFop-j,hDMJNLKaFCGIEB
14nh_24831,oabcdefbghijklamnkjiedhnmgcflRQPQc-bp2o,hEMJLAInKDGFCB
14nh_24832,oabcdefghiejkfilcbmhgnadlmnkjBvjLfX-Jpp,dKniLAjmfchEbg
14nh_24833,oabcdefghbijkfldmianjkglemchnRQkRcXaJXi,fKIHGaJMLENBCD
14nh_24834,oabcdefbcdghijefklmnaghmlijknBsvvfp-5-p,ejmknHIlFacgdb
14nh_24835,oabcdefbcdghijefklaghmnijklnmBsvvfp-5-p,fkelnbIJmGachd
14nh_24836,oabcdefgehcbijhdaklmjikngfmlnBjtvfxAyyi,gfmajbdLNeiHcK
14nh_24837,oabcdefghiajkflmgkedjhnbclmniRKQMgFoM1l,jDHMLAiKCnGEBf
14nh_24838,oabcdeafghedijhklgmnjicbnmflklTulf--Z-d,lfNHbkjDMgaeIC
14nh_24839,oabcdefghiafjkljebmnklghndcmiRMQQcnmaal,jCFLIBMEKnDHAG
14nh_24840,oabcdefgchijklmiengbhdnfaklmjRsTkfZmmZa,cihLMNDjabEFGK
14nh_24841,oabcdefghijklmahnjkfcbgniledmRQPQcNz7Fi,hEMIKLJnDGCABF
14nh_24842,oabcdefghbijehklmnakgflmjdcinRQAQcnaWal,fIMKGnJDBLEHAC
14nh_24843,oabcdefghijkalefmhnjkdcblmgniBvvjfpMz8j,ikghnJalmFEbcd
14nh_24844,oabcdefghbcdijehklmfgkanlmjinBjvvfVD4-j,dljaHImkEcfnbg
14nh_24845,oabcdefgcbhigdjklhimnjalmfenkBYuvfhEYma,dmfkHJbElGnaic
14nh_24846,oabcdefgahgijdklmncjibnkeflmhRLQQc-gHKj,knFHJLBEMDaGCI
14nh_24847,oabcdefgchijkledhbgfmkniamlnjRsRufhozYd,cihKJLDnmEGFab
14nh_24848,oabcdbefaghijefkilmjkngdcmlhnlvvLfTddWa,kjfnbidaLegMHc
14nh_24849,oabcdefghiejkbckghalmnifjdnmlRQkTeF4NNp,feJKbaLDCNHMGI
14nh_24850,oabcdefgahijklebhmgfnkcdlnjimRSYQc-F+zo,kJGMaNILCBeDHF
14nh_24851,oabcdeafghijckeljmnbkdlimnhgflTQQeT3mmo,lkIMNCJDEFbaGH
14nh_24852,oabcdefgahcdijkfgljmebhnlkminBjvzfVBE0j,kLjincmAefhGBd
14nh_24853,oabcdefghiajkhlmikgdcnmlnbefjRYQQc-zGNp,jDGNMKCFLaHEIB
14nh_24854,oabcdefgehijkfglmncijbndhkamlRQMQe3BJhc,biLMHDKNEaCGJF
14nh_24855,oabcdefgaheijklbmnhfidnmcjklgRjPQfFBeMi,kMijHABELcnDGF
14nh_24856,oabcdecfghijklhgamlifbnkjdenmRQYQc-j5pp,gMJFLIaCEHNBDK
14nh_24857,oabcdecfghijedklmgailnfbjknmhxuvnfBZZ8d,fmIkbjClgnahde
14nh_24858,oabcdefghbcigjklmfihjkanednmltzvvfNTtEc,dfakHblmEgncij
14nh_24859,oabcdefghfijakghlmkiencbmlndjRAQQchWy4j,iLGAKJCEnFHMBD
14nh_24860,oabcdefgehijakhlmbcngflijmndkRkRQcV9Z2m,iMGJLBNDaCHEKF
14nh_24861,oabcdbefghcdijaklehmklngfnmijRkPQgF4ppp,hDLAFKCnJMBEIg
14nh_24862,oabcdefghiajklemnbcnghiklfmdjRYQQcFy+bo,jGLEKMNBCaDIHF
14nh_24863,oabcdefghbcijhklefmkanlmgjidnRQQSc-pzMm,eLHJaIDMKFCNGB
14nh_24864,oabcdefghijklfelmhajnmgdcbkniBvvLe-s70d,feiGkjDClnamhb
14nh_24865,oabcdbefghijfeklaimgndcnhmjklRQKQgngUTn,gEDHKLnICMBAJf
14nh_24866,oabcdefghijkelamifldcbnjknmhgBvvsfVeEhc,hlnIfmakDCbgej
14nh_24867,oabcdefgahijkfeljmgdcbhnmklinBvvsf-2pFl,kjimbnLaedhGFc
14nh_24868,oabcdbefghijkgflcdmnaihelkjmnRQkPgFd7dm,eILJnGMBKACHFd
14nh_24869,oabcdefghiajekglmnihlfkbcdjmnBvvLeVzE2p,jlmincbKadGHfe
14nh_24870,oabcdefghdijklmicbjmehangflknRkRYe-F+-j,dGjaLHBNKcMEIF
14nh_24871,oabcdefghijdcbkflmnjakenihmlgBLuvfV3hMj,egimhKJlcnFadb
14nh_24872,oabcdefghfijkdcbghelmkanjmlinBvsvfVhFBl,dimaKJhlcnEgfb
14nh_24873,oabcdefbcdghijklagmijneflknmhBsvvfpFEGj,gfminclJKdHabe
14nh_24874,oabcdefbcdghijklamhinkeflnjgmBsvvfphEMj,gleinmaJKdHfbc
14nh_24875,oabcdefghdibjhgklmefnlajcimnkBPvLe3yKPj,dElkIHmjBAgnfc
14nh_24876,oabcdefbghijklhgcdmkjnailmefnRQQMc-bymo,dJFnGLCKAMHEBI
14nh_24877,oabcdefghiajekglmhnbcdjfknimlBvvsfVFEFo,jlmihKabncEFgd
14nh_24878,oabcdefghiejghaklmifjbcdnlknmBvvjfVNZ9m,hflmIgabDEcnjk
14nh_24879,oabcdefgahijkilfmnelgmnbcdhkjBvvLe-o98d,kcjfgmneLabHId
14nh_24880,oabcdbefghaijeklcdhmijfnlkngmlvnvf-m5qc,jfhKnamcgeLDbi
14nh_24881,oabcdefghicbjklmgdanmhijklnfetnvvfpz4bc,fmjlahKnebGcdi
14nh_24882,oabcdefghiajklgdcminlknhmbefjRYQQc-5FMp,jFMKNBEDLaHCIG
14nh_24883,oabcdefghijfklamnkejgnldcbihmBtvLc-W2Wj,hdjknILaFEmGcb
14nh_24884,oabcdefghiajgkefklimnhlbcdjnmBvvLe-EV0d,jmlbnidKaeGHcf
14nh_24885,oabcdefgahidjkglhmcnkjnbmieflRPSQc3pQzh,kIGnALCFEMdHBJ
14nh_24886,oabcdefgchaijdklemnbhjmflkgniRYQQc9BpWl,jFHLINDCMaEBGK
14nh_24887,oabcdefghijdcbkflmnjahgkenmliBLuvfV3hEi,ehgmiKJlanFbdc
14nh_24888,oabcdefgahidjkglmihmenkbcjnflRPSQc3Jl7f,kEInFAMCLGdHBJ
14nh_24889,oabcdefgahcdijkflbhmnkelgnjimBjLvfVBwNj,kLjghAimncfEBd
14nh_24890,oabcdefghijkelghamiflbcdnjknmBvvjfVh+Di,gkmHflaCDbneij
14nh_24891,oabcdefghijbkflhamglijndcnekmRQYQcpZ8Wm,gJKEHIaLDMNCFB
14nh_24892,oabcdefghijfkbldejimnlckghanmRQQPehSXyc,bkHIGNJMLDFaCE
14nh_24893,oabcdefghijkgfalcdimnhebljmnkBvjLfV5Bqj,hIlgjAcmEBndfk
14nh_24894,oabcdefbghijklmnaklmhdeijfcgnRQMQc9amml,gMKILHnJCEFDAB
14nh_24895,oabcdefghijklmajklnhcdgnibefmRQPQcnddpi,hMEIKLJnFDGCAB
14nh_24896,oabcdefgahcdijkflbhmjnelgknimBjLvfVBwHj,kLjihAcmngfEBd
14nh_24897,oabcdefghiejakilgmnhlfjdcbknmBvvLeVKd0d,imlhbnJacGFedk
14nh_24898,oabcdefghijkahlfcbglmnijnmedkRAQQcNX+bi,iDJLGMEKnCHBAF
14nh_24899,oabcdefgaheijkljmdhfnlkbcmingRPQQcFlt+m,kMDGIAJCLBnHEF
14nh_24900,oabcdefghiejklakmhgmndcbjfinlBvvjf-V3Cl,hckgImlnEDfbja
14nh_24901,oabcdefdgbhijkalmhcgknlmifejnRQPSc32V7h,hEInAMJdLKFCBG
14nh_24902,oabcdefgahifjklmkjgiednbmlcnhRSQQczMzgi,kFEICNMJDLaHGB
14nh_24903,oabcdefghiajedjhklmfgknbcmlniRMQQc-Tj-m,jLAFHMIKDnGBEC
14nh_24904,oabcdefbcdghijkilgmkjnamhlefnRQQMc-FBVp,dIFnGHCELKMBAJ
14nh_24905,oabcdefbcdghigjklihmknalmjefnRQQMc-38-o,dMFnGHCEJLBAIK
14nh_24906,oabcdefbcdghijakhlmnlikgnmefjRQPQc-3VTp,hMFBACJnKLGIED
14nh_24907,oabcdefbcdghijaklimgnlknhmefjRQPQc-FVTp,hDFEAMJnKLGICB
14nh_24908,oabcdefghfidjbghklmnaklmeicjnRQQPcNNhdo,eMGFnKJILCDHAB
14nh_24909,oabcdefghbchifjdklmnaklmejginRQQPcFEgJj,eMGHnILKJFDCAB
14nh_24910,oabcdefghiajkhlmikednbmlgfcnjRYQQczyGbi,jDGNLICMKaFEHB
14nh_24911,oabcdefbghcfijkledhgmkniamlnjRkTuf--8Zd,cjiFKHLDnmEGab
14nh_24912,oabcdecfghijedklfbjmngaimklnhR0mvfNt+md,dmkhLJEnaFbGic
14nh_24913,oabcdecfghijklmgainkfbedjnlmhRuvlfNZmNa,geJIlmkCDHnabf
14nh_24914,oabcdefghdaiejkflmnhjkgncbmliRYQQchBdVj,jLFIGBMKDaHNCE
14nh_24915,oabcdecbfghfijaklmjdeimnkhglnRuvwf-tsla,hgnJbaleKCImfd
14nh_24916,oabcdefghijfklamedmkghnbcjinlRQPQc-tB+m,hJAKGILnEBMDFC
14nh_24917,oabcdefghdaijkghlmnjklcbmnifetvvnfpFgyc,jemfhbKdalGnic
14nh_24918,oabcdefgahifejcbkilmnlgdjkhnmBvsLf-2N0c,kemLigjnCafDHb
14nh_24919,oabcdefghiajcdklgmnbjklhmfeniBLuwfpUhDi,jKfmiAcdlnEBhg
14nh_24920,oabcdefghiajgklbcdmnelihkfnmjBvjvfpECyi,jmfKilnbeaCDhg
14nh_24921,oabcdefghiajklmdnbjhemlfgkcniRMQQchmyao,jHFIALBMKnDCGE
14nh_24922,oabcdeafghijckelhmjdkbfnlimgnlRQYcNNzEo,lKJMNBCDaEFiHG
14nh_24923,oabcdefbghijefkljmhnlkagcdminBwvLepfMVj,dElmGBjAcfnihk
14nh_24924,oabcdeafghijcbhklmedjimnfgklnlT0sf-8Zpa,ljHMbkNCfaeiDG
14nh_24925,oabcdefghijhgdaklmcbnlijmnkfetv1ufp-Nzc,hdIflbajCngmek
14nh_24926,oabcdeafghidegjklmnihjkncbmlflRQQcNnaJj,lDGNHKIBEMFaJC
14nh_24927,oabcdefgahifjbklcmenlkhindmjgxzslf7tNNj,kHjGlmDAfenCib
14nh_24928,oabcdefgcbhijdklgmnflkejahmniRYQkd--55p,cKhGILDaNMFBJE
14nh_24929,oabcdefgchijaklmndgbjlmihnefkRkRQcnJXai,iEGLNBMKaDCHJF
14nh_24930,oabcdefghdaijklmcbnjghklmnifetvnvfpFygc,jegKhmbcalDnif
14nh_24931,oabcdefbghciejkfidlmjkanmlhgnRQktdpptEo,dmHaGLKCEFNIbJ
14nh_24932,oabcdefghijdcbkfilamnhgnljekmRQkRcpWZZm,fCINHaLKMBDGEJ
14nh_24933,oabcdefghiebjklmnjcdklifanmhgBLLufVuJ-a,cjfHLnbeKmaDig
14nh_24934,oabcdefghiajklgfmnehlkidcbnmjBvvLepyyWp,jfmilbnKdaHGce
14nh_24935,oabcdefbghidejkihlmkjnamlgcfnRQQMcNbdpo,dLEnGICBKFMHAJ
14nh_24936,oabcdefghbcijhklmfijgkanlmednRQQYcF+Hzo,dKFaHCLJEMNBIG
14nh_24937,oabcdefghiajklgbcdmkihlnefnmjBvjvfpyCai,jemKinblgaCDhf
14nh_24938,oabcdefbcdghijagklhmnilkefjnmBsvvfp--Fo,hemgbjncKLfIad
14nh_24939,oabcdefbcdghijefklmgjkanlihmnBsvvfp-5-p,dliaGHkEmbfncj
14nh_24940,oabcdefbghijklmdcghmlianjkefnRQQYcnamyi,dIFaGKCLNBMEHJ
14nh_24941,oabcdefghdcbijkfeljmnhgnailkmBjvvf--TTj,cklHGjmDabeinf
14nh_24942,oabcdefgahifjbcklmkneigjnlmdhRSQQcpp-mp,kGHLIDMNFEaCJB
14nh_24943,oabcdefghijklfmhibcmgjanednlktvLvfNjXEc,dfaiLbjkncmhEg
14nh_24944,oabcdefgahifjbcklmkneigjmlndhRSQQcppBSn,kGHLIDMNEFaCJB
14nh_24945,oabcdefghiajkhlbmnclikefgdnmjRYQQc-z+5p,jFEIKNLMDaCHGB
14nh_24946,oabcdefbcdghijakhlmgkinmlnefjRQPQc-Fljp,hMEAFBJnKLGICD
14nh_24947,oabcdefbcdghijklhglmjnaimkefnRQQMc-hMTp,dMFnGHCELABIKJ
14nh_24948,oabcdefbcdghijaklgminlknhmefjRQPQc-3dZo,hDFEAMJnKLGIBC
14nh_24949,oabcdefbcdghijkglmjimnakhlefnRQQMc-xs+o,dIFnGHCEKMABJL
14nh_24950,oabcdefgahijcdklhimkebjmlngfnlPQQfFU92j,kELFAHMBDniGCj
14nh_24951,oabcdefghijhkfalcdmnebljimnkgBvjzfVm71d,hIfjAlckDBnmeg
14nh_24952,oabcdefghiajgklbcmnfedjhknmliRMQQc-T-Np,jMIKHLABDnCFEG
14nh_24953,oabcdefgaheijbckljgmnfilkdhnmRPkPgF7Zib,kMELHnjBDAfCIG
14nh_24954,oabcdefghijhekljimanmdcbkfglnBvvjf-ZGDl,fnGliaCBdkmhej
14nh_24955,oabcdefgehijkdclmnaihblkgfjmnRQsQgTb7Gn,fJMIKnBLDHACGe
14nh_24956,oabcdefghiejkbcljmghanifmkldnBLAvcVhJFm,eimLaKDbngCFJh
14nh_24957,oabcdefghiajkdeflbmnjhgknmcliRMQQchmyao,jGLIHAMEKnDBCF
14nh_24958,oabcdecbfghiajklgfmknhedinlmjRuvnfN5bMj,idmhgKnbaLFJce
14nh_24959,oabcdefdghijkfelmgainkcbjnlmhtvvnfpZW8a,fdGkmjCilnabhe
14nh_24960,oabcdefghiajklcdlbmngkjhnfemiRMQQc9mpal,jFKBIMAELnDCHG
14nh_24961,oabcdefgahijklhmnfenjkgdcbmilBvvLe-Y02d,kjgafmbnLdcIHe
14nh_24962,oabcdefghbifejchklmnaklmgdjinRQQPcXWadi,eMHKnICJLDGFAB
14nh_24963,oabcdbefghaijkflmdcmhnkjielgnlvTufZmmdd,jgmEKnbacfLDhi
14nh_24964,oabcdefghdcbijeklmkhanjinfmlgBjvvfVDyMp,ekamhJIcnFbgdl
14nh_24965,oabcdefghiejakglmfjdcbnhlminkBvvsfVHFNj,ilgnJhbmaEDcfk
14nh_24966,oabcdefgchijklmbgfjkanliedhmnRQQSc5byMj,eKGIaLCMFBNDHJ
14nh_24967,oabcdefghiajkhglmfnbcdjklmeniBvvsfV-F-j,jgmhiKaclnEFdb
14nh_24968,oabcdefbcdghijkfelmiagnmjklnhRszvfpFZ2l,edkmjHILFancGb
14nh_24969,oabcdefbcdghijkfeljmaghnmklinRszvfpFZEl,ejnmbHILFadcGk
14nh_24970,oabcdefgahijklmnjigdcblmefnkhBvvsfpMhFo,kejhbnLcmdaGFi
14nh_24971,oabcdefghijbcdklejifmnghaklmnBLuvfpWhMp,cjmHIlnkDaegbf
14nh_24972,oabcdbefghijkgflcdmkniaelmjnhRvjLfFK4jj,dKihFLAjnmgEbc
14nh_24973,oabcdefghijkelahmfldcbnjknimgBvvsfVeshc,hgnIfmlkDCbaej
14nh_24974,oabcdefghigjaklmjhibcdknmfelnBvvsf-VXFl,ihnmJabkfDEgcl
14nh_24975,oabcdefbghijedhklmkijnalmgcfnRQQMc-H98o,dLEnGJCBMFHAKI
14nh_24976,oabcdefghigjklemaknfihmdcblnjBvvLeVjjXd,gfknHmlEDbcjai
14nh_24977,oabcdefgahifjbklcjgiedmnlknmhRSQQcFMFMj,kFEILNMJDHaCGB
14nh_24978,oabcdefghiahgjckldmfnbjmelkniRvQQcF-EMp,jmKHGIBLCnFDEa
14nh_24979,oabcdefghicjkblmgfalnhekjdinmRQmRcFoNpp,fEHKJmLDNBGCaI
14nh_24980,oabcdbefghijklmgcdjkanlihmfenRQQSc-bygo,eKIHaGMDLBNCFJ
14nh_24981,oabcdbefghidcgjkalmjnefnkmhilRQYQcTXyEi,gEDJNKaILCMFHB
14nh_24982,oabcdbefghaifjklmkcdhnielmjgnlv1uf-mHtc,jmdhKnacbfLEgi
14nh_24983,oabcdefghijfeklmanghmlijkbcdnBvvvcpayap,gjnkmHaEFlbdic
14nh_24984,oabcdefghijkalmnefijnmkhgbcdlBvvvcpGbap,iekmbnlJaGHcfd
14nh_24985,oabcdefghdijckgfalmnehkbjinmlRQsRe-N-Fo,gfIMLbaDKNCEHJ
14nh_24986,oabcdefgahcdijklebhimnlfgknmjBjLvfV7x5j,kLfimAjdngcEBh
14nh_24987,oabcdefgahifjkgielmjkbcnlmndhRSQQcFMjpm,kDFNMICLEHaGJB
14nh_24988,oabcdefghbchijaklfmngijlemndkRQSQcFEMHp,hEFKNJCaLGBMID
14nh_24989,oabcdefghijkgdcbljmhanimkfelnRQQScp5FMm,eIJGaLKCNMHFDB
14nh_24990,oabcdefghijkldcbgmnjklahmfeniBvsvfpghyi,dlfhKJbamnEgci
14nh_24991,oabcdefgahijcdkihlgfmnebjknmllPARcFIryi,kDLIAnJMBGeHCf
14nh_24992,oabcdefdghijkgcblijmefanmkhlnRQQYc-dp-m,dMHaKGNJLBECIF
14nh_24993,oabcdefbghijcfkledjmhnagmilknRQQMc-55Tj,dMKnGLJABECFIH
14nh_24994,oabcdbefghijagklcdjimknefnlmhlvnvfF+-ho,ieJnhglbmKCfad
14nh_24995,oabcdefghijkedcblmifanmjklnhgl1svf-KNhc,emjahLKndbGFci
14nh_24996,oabcdefgahifjbcdhklmkiejgnmlnBvsvfVFVLg,kghLajemnfiCDb
14nh_24997,oabcdefghijkldcbmfinklamejnhgBvsvfVh-zo,dfmgKJlcbnEahi
14nh_24998,oabcdefbcdghijkfeljmainghnlkmBsvvf-NThi,ecjmnHIlFbadgk
14nh_24999,oabcdefghijkelghamnjkniflbcdmBvvvcVhEyp,gclkmHaEFdnbij
14nh_25000,oabcdefgahcdijgklfmnelkbhinmjBjvLfp6TDp,kLingjmdAfcHBe
14nh_25001,oabcdefghijkeflhamglibcnkjndmRQYQcpB8Sn,gJKHLDaCFMNEIB
14nh_25002,oabcdefbcdghijefkljgamhinklnmBsvvfX4--p,ejdmaHIlFnbgck
14nh_25003,oabcdefbcdghaijklmnghnkjefilmBsvvfX4--p,ifhenbkacLMgJd
14nh_25004,oabcdefbghijagklemndlihkcnmfjRAQQc-9iTm,iFKGBMJCnLDHAE
14nh_25005,oabcdbefghijcdkljefimnaghmlknRQQMc-55ni,dHKnFJLAMECIGB
14nh_25006,oabcdefghiajklgdcbmnlhiknfemjRYQQcpz+Hm,jGMKIBNELaDCHF
14nh_25007,oabcdefghbidjhklefgjcimnaklmnRQQsgnWa7m,cJnGHKIMLAEFDb
14nh_25008,oabcdefbghidjfklejcghimnaklmnRQQsgnWW4m,cJnFHILMKAEDGb
14nh_25009,oabcdefghicbjhkdajiklfmnglemntnvvfV98Mb,gkefjidLncmHab
14nh_25010,oabcdefgahifjbhkgjlmenclmdnikRSSQcpppmp,kJEaNHMLFGdCIB
14nh_25011,oabcdefghijdklchijmfanemgblknRQQSc-qcpj,eGHKaCJNLMDFIB
14nh_25012,oabcdefghiajgklbcmndjhkfenmliRMQQc-T-5p,jMIKHABLDnCEGF
14nh_25013,oabcdefghiejklmkafidnbghcnlmjRALQe3C4Mj,gKEJHmlCBADInf
14nh_25014,oabcdefghbcfijklamjnghlkniedmRQYQc--5Np,gMJNBIaKFLCHED
14nh_25015,oabcdefgahifjbcdhklmniejglmnkBvsvfVF-Np,kghLaijmnfeCDb
14nh_25016,oabcdefbghifcgjkalmnhdeilmnjkRQKQg9Womm,gEKIABnJCLMDHf
14nh_25017,oabcdefgahijklcdmknbemlnhijfglPQQgTdpmm,kIELGHMCABnFDj
14nh_25018,oabcdefghiebjkiflmajcdknmlghnBLvsfVxNEo,fGlnicKBmehAjd
14nh_25019,oabcdefghijhkdlbijmnafelckgmnRQkPgnaJZm,eGFHnLKAJMCBId
14nh_25020,oabcdefghiajkhlbcdmkilnfengmjBvjvfpBFml,jefKinhlmaCDgb
14nh_25021,oabcdefgahifejkbcdglmnlijkhmnBvjvfX-J-p,khmiLnjfcagDEb
14nh_25022,oabcdefbcdghijklmgnijfenhkamlBsvvf-FsSd,biEFlCjknamhdg
14nh_25023,oabcdefghigjaklfmnihjlemnbcdkBvvvcV5hgp,iefmnkcJaGHbdl
14nh_25024,oabcdefghigjkflbcdmhinamjkelnBvjvfV-9-j,difnKLjmgbcEah
14nh_25025,oabcdefgcbhijklfghmjknamilednRQQMcNFESj,dIFnHCKELMBGAJ
14nh_25026,oabcdefgahgijdklefmncjibnklmhRLQQc-gzsi,knGIMJLBFDaHCE
14nh_25027,oabcdefbcdghijkfelhmaglinkjnmBsvvf-FVhl,emdknHIlFabcgj
14nh_25028,oabcdefbcdghijkglmanmijfekhlnBsvvf-3J9l,fnlhkaIJcGmbde
14nh_25029,oabcdbefcdghijaefkhljmnilgknmRszvfFMtsc,hKmngcbdJLAIfe
14nh_25030,oabcdbefcdghijaefklmjnhlkgnimRszvfFEcjj,hKenmbdcJLAIfg
14nh_25031,oabcdeafedghijklmkcbjnhglmniftTQQcNzGzi,lnIKFJMDCEHaGb
14nh_25032,oabcdbefghijfkcdhgkelmjianmlnRQQmf-HNHj,cmaEJLKNFDGIbH
14nh_25033,oabcdefgchibgdjklmanefnlkjhimRQAQchEWao,fHAMJnKLBGEIDC
14nh_25034,oabcdefgahijklgdcbmnefjinmhklBvjvfp+Dyo,khjnLimbfacEDg
14nh_25035,oabcdefbghijkdeljmhnagmilkcfnRQQPcNzyBo,eMLFnHKDABCGJI
14nh_25036,oabcdefgcbhijdklejahmfnklngmiRYkRc--5ho,fEDMIkJLBGaNCH
14nh_25037,oabcdeafghedijklmicbjnlghmnkflRQQc--ZZm,lINFKJMDEBHaGC
14nh_25038,oabcdefbghciejhgklmnaklmjdifnRQQPcNFgdo,eMKJnHCDLFGIAB
14nh_25039,oabcdefgcbhiejghklmnaklmifjdnRQQPcNFgJj,eMJKnIDCFLGHAB
14nh_25040,oabcdefgahijkljfeklmhngdcbminBvvLe-2-2j,kjebmcanLfgIHd
14nh_25041,oabcdbefcdghijfekilgamnkjlhnmRQQKg-32op,edKJaGILFNMHBC
14nh_25042,oabcdefghijkldcbmfijnlamenkhgBvsvfVF-zo,dfigKJlcmnEahb
14nh_25043,oabcdefghijbefklghmnaklmidcjnRQQPc--zJp,eLIFnJCKMDGAHB
14nh_25044,oabcdefghicdjfaklhmjebkngmilnRQSYcFEEEo,hGFJaKLeDMNBIC
14nh_25045,oabcdefghijbcdklamlhnfejingkmBLuvfpZzdl,gneikjaLMcbdHf
14nh_25046,oabcdefghiajklmfemgbcdjnihlknBvvsf-ymFi,jidlmKanbgEFch
14nh_25047,oabcdefgahifjkldmihnclkbnmejgRPQQcFV0so,kEJGIALCFMnHDB
14nh_25048,oabcdefghijkgbcdlmefkhanijmlnBvsvfpEh+j,dhlaJKmnbgEcfi
14nh_25049,oabcdefghdcbifjhklmngjeinkamlBjvvf-ClTd,bjGFhiCmlnaedk
14nh_25050,oabcdefghiejaklfimnhgljdcbmnkBvvLepGbWj,iemhlnJcaGFbdk
14nh_25051,oabcdefghijkldcbghimnlajmfenkBvsvfpyhyi,dmfiKJblanEghc
14nh_25052,oabcdefgchijkfelmiaknmhbgdlnjRAkRc3gJAe,fEJIMkCDLGNaHB
14nh_25053,oabcdefbcdghijklmnjfekniaglmhRsvwfpFZSj,cjhFGLDanmbiEk
14nh_25054,oabcdefbghijklefmkjnagcdhilmnBwvjfp957p,eFiknHBlAcmgdj
14nh_25055,oabcdefgahijcklbmienklgfndjmhRKYQgF2NNl,keLGjMCNFBaDIH
14nh_25056,oabcdefghijklmihgdalnjcbknmfetvvnfpN-zc,fdGklhCnembaji
14nh_25057,oabcdefghijkglebcdmhknajimlfnRQQMcFaEmi,dHJnKLCMAGFEBI
14nh_25058,oabcdefbghijklmgcfnkhdeijnamlRQPQeN9yZc,bhELJIMKaCNFDG
14nh_25059,oabcdefgahijkfeljmhimngdcblknBvvLe-sl0j,kfjmbaenLdgIHc
14nh_25060,oabcdefghbcdijklehmnjiamgflknBjvvfXJ--p,dgkmHIblEncfaj
14nh_25061,oabcdefghijkahglmncblfijemndkRAQQchWGbi,iLGJBMKCnDHEAF
14nh_25062,oabcdefghbijkdlhmfekjnaiclgmnRQQMchggSj,dEGnHJLKAMBCFI
14nh_25063,oabcdefgahijcbhklfemkngdjimlnBTuLe-+32j,kILajmdnBfgCHe
14nh_25064,oabcdefbghijefkljimnagcdhmlknBwvjfpfM7p,eFilnHBkAmgdjc
14nh_25065,oabcdefbcdghijkfeilmaghlnkjnmBsvvf-FVFl,ejdknHIlFamcgb
14nh_25066,oabcdefbcdghijklhmanmijfeklgnBsvvf-3V9l,fnlhmaIJcGebdk
14nh_25067,oabcdefbghijcfkledmihnagjmlknRQQMc-Hzmi,dIKnGLJAMECFBH
14nh_25068,oabcdefgahijhkelgmnflbcdjiknmBvvjfVNjDc,kiamnjdLbceGHf
14nh_25069,oabcdefghdibjkljcimfemanghklnRQQYc3yyBi,dGJaIHMBLKCENF
14nh_25070,oabcdefghijhakgjilmdnflbcmenkRkRQcpZdZm,iLMGHCJKaFDENB
14nh_25071,oabcdefdaghijkcblminklghmjnfetvtvfpFMzc,khiLgbcaefmDnj
14nh_25072,oabcdefbcdghijkfelhmnglkanmijBsvvf--TKm,cliFGjDmbnehak
14nh_25073,oabcdefghiajkfglmkenimlhnbcdjBvvvcV-tsp,jdmflnceKaHIbg
14nh_25074,oabcdefghbcdijkhgljmainfenlkmBjvvf--T3i,ecgmnIJblFadhk
14nh_25075,oabcdbefghcdijaklmhgnljimnfekRQSQc----p,hDLFNBKaJMGCIE
14nh_25076,oabcdefgahifjkelmncdligjkbnmhBvTuc-2JXj,kghmJLdncEaIFb
