name,knot_sig,dt_code
14ah_00282,oabcadefghijklfembcmdnhijklgnvvvvf-b+hi,mfljkbhnacdeig
14ah_00283,oabcadefghijklmbcklmjihndefgnvvvvfp8-pa,mklighnedcabjf
14ah_00284,oabcdeafghijklhmnbedcnmglkjifvvvvf-h+Fi,likjbhnmedcafg
14ah_00285,oabcdefghijklmndefghcbanklmjivvvvf-d8pa,dijhnklmcbafge
14ah_00286,oabcadefghfidbcjklmnhgienmlkjvvvvfVzdya,mjibanlkcdhgfe
14ah_00287,oabcadefghijklmefgnbcmlkjihndvvvvf-d8dm,mfgkjiblnedcah
14ah_00288,oabcadefghijkglmnbcnfkjihlmedvvvvf-d-dp,mlejikhnbdcfag
14ah_00289,oabcadefghijkgflmbcmnkjihnledvvvvf-d-dp,mlejibhnkdcfag
14ah_00290,oabcdefdghijkbcglmnfenmlhiakjvvvvf3ohJd,bghekinacmldjf
14ah_00291,oabcadefghibcjklmndefghinmjklvvvvfpWaaa,mhijnlkabcgefd
14ah_00292,oabcdeafgdehijklmnfbcghijklmnvvvvf-mada,lhnijkamcdefgb
14ah_00293,oabcdeafghijklmgnbcdenfmhijklvvvvf-d8pa,lejkihmnabcdfg
14ah_00294,oabcdefgabcdehifgjklmnhijklmnvvvvf--maa,klmhnijcefgabd
14ah_00295,oabcadefgbchijhgfedklmnijnmlkvvvvf----p,mgfnjdbalkeihc
14ah_00296,oabcdefghijbcdefgklmnhajklmnivvvvf-Zpma,dlmhijknaefgbc
14ah_00297,oabcadefghijklmnlbckjihgnmfedvvvvf--5Fo,mljihkendcfbag
14ah_00298,oabcdeafghibcdejklmnhgfijklmnvvvvf-Wdaa,lhimnjkbaefgcd
14ah_00299,oabcdefgahijkljmhbcdefgnmilknvvvvf-B2Vb,kijbalmndchefg
14ah_00300,oabcdefgahijkljimbgfedcmhnlknvvvvf-F+-j,kdjbhnmlaciegf
14ah_00301,oabcdefgahijklmijknbcdefgmlnhvvvvf--8-m,kdeibjlmncafgh
14ah_00302,oabcdeafghijklmbcdenhijklgfmnvvvvf-a8aa,ljhikmnbcdagef
14ah_00303,oabcdeafghijkbcdelmnhgfkjinmlvvvvf-apaa,lhjimnkbacgfde
14ah_00304,oabcadebcfghijklmnfghijkledmnvvvvf----p,mknhijlcdefagb
14ah_00305,oabcdeafghijkljihgmbedcnlknmfvvvvf-F+Fo,lfejcbknmdiagh
14ah_00306,oabcdefghfijklmbcdnhgneiamlkjvvvvfFlC7a,cihjkglnbadmfe
14ah_00307,oabcadebcfghijklminednjklmhgfvvvvf-JF7b,mhnlgjkiaefdcb
14ah_00308,oabcdefghijkljabimnhgfedcnmlkvvvvf-pp-a,hlfkjibmaedcng
14ah_00309,oabcdefghijkihglmbcdamlnkjnfevvvvfpNZtc,eljbgmndkcihaf
14ah_00310,oabcdeafghijklmkjinbcdenhmlgfvvvvf--8-m,lkfejcimnbdagh
14ah_00311,oabcadebcfghijklmndefihgjklmnvvvvfpdaaa,mhnjiklacdefgb
14ah_00312,oabcdefghiajkhilmnjbcdefgknmlvvvvf-pd-a,jhniaklmdcefgb
14ah_00313,oabcdefghijklmnhefgdcbanklmjivvvvf-d8pa,dijhnmlkcbafge
14ah_00314,oabcadefghijklfmdbcnmelkjihgnvvvvfVb2ga,milkjbanfedchg
14ah_00315,oabcdefghiajklmdefghinjbcmlknvvvvf-p8Za,jihlmnakbfgcde
14ah_00316,oabcadefghijklmbcgfenmlkjihndvvvvf-d8dm,mhgkjinbledcaf
14ah_00317,oabcdefghijkabcdelmhijknlfgmnvvvvf--ppd,ijkhmnclfabgde
14ah_00318,oabcadefghijklmbcenghijklnfmdvvvvf-bEao,mghijlnkcdebaf
14ah_00319,oabcdefghijhklmngfedcbnklmajivvvvf-t4hc,bflkjgamnedcih
14ah_00320,oabcadefghibcjklmndefghijknmlvvvvfpWaaa,mhijnklabcegfd
14ah_00321,oabcdefghijklhijgmnfedcbanmlkvvvvf-pp-a,ckhnmlijbgfaed
14ah_00322,oabcadefghijklmnhijklbcgnmfedvvvvf--5Fo,mljghkcdenfbai
14ah_00323,oabcadefghibcihgfjklmnjedklmnvvvvf----p,mjfencbklgahid
14ah_00324,oabcdeafgbchijklmnhdeijklmngfvvvvf-padm,lkmhijcndefabg
14ah_00325,oabcadebcfghijklfedmnghijklnmvvvvf----p,mgnijkcaldefhb
14ah_00326,oabcdeabcfghijklmdegnmlkjihnfvvvvf-pWdm,lmgjihnkedcbaf
14ah_00327,oabcdefghijklmnbkfghijedclanmvvvvf--8-d,bhimjklnagefdc
14ah_00328,oabcdefghijhgkldcbafkmnjinmlevvvvfpZ8md,fldjbhnmakcieg
14ah_00329,oabcdeafghijkbedcklmnghijlmnfvvvvf-HFai,lhifnmjkbcgade
14ah_00330,oabcdefghfabcdeijkljihgmnlknmvvvvf-8Zad,jklehcmidgabnf
14ah_00331,oabcdeafghibcdejklmihgfnjklmnvvvvf----p,lhgmnjkbaeficd
14ah_00332,oabcdefghiajkdefghilmnjbcknmlvvvvf-p-Wa,jhlmniakfegbcd
14ah_00333,oabcdefgahijklmnlbcdefgkjinmhvvvvf--5-j,kihjclmnbdaefg
14ah_00334,oabcdefghijklbcmnjihgfedalmnkvvvvf-pZ-a,cjhinmlkadbgfe
14ah_00335,oabcdeafghijklhbcdemnijklnmgfvvvvf-d8am,lkhibmnjcdgaef
14ah_00336,oabcdefghijklmnhefgdcbajknmlivvvvf-d8pa,dijhnmlkacbfge
14ah_00337,oabcadefghijdbcklmnehgfijnmlkvvvvfpadaa,mhijanlkcbdgfe
14ah_00338,oabcdefghijhgklmkfedcbanmlnjivvvvf-Z5Fc,dkahnmlicgbjfe
14ah_00339,oabcadefghijklmbcmdefghnjknilvvvvf-p-pm,mhilkgnabcdjef
14ah_00340,oabcdefghijklmnbchgfedanklmjivvvvf-d8pa,dijhknmlcbaegf
14ah_00341,oabcdefghijklhimnjgfedcbalmnkvvvvf-pZ-a,cjhnmlikagbfed
14ah_00342,oabcdefghijklmndehgfijcbanmlkvvvvf-p8-a,cihnjlkmbaefgd
14ah_00343,oabcadefgbchijklmgdefnhijklmnvvvvf----p,mhgnjklabdefic
14ah_00344,oabcadefghijklmnfghijbcenmlkdvvvvf-F4Fi,mjghlkbcdnfeai
14ah_00345,oabcadefghijklmbcmhnjknilgfedvvvvf-p-Wp,mlkjigncdhebaf
14ah_00346,oabcadefghijkldbcmnefkjihglnmvvvvfpamaa,mhkjianlbdcegf
14ah_00347,oabcdeafghijkljihmnbedcnlkmgfvvvvf-F+Fo,lkejcbinmdfagh
14ah_00348,oabcdefgahijklmbcfedgnhmlkjinvvvvf-d8da,kjihlmnacbgdfe
14ah_00349,oabcdeafghijklmnhijklbcdegnmfvvvvf--5-j,ljfgkbcdmneahi
14ah_00350,oabcadefghijdbcklmnehijgfnmlkvvvvfpadaa,mhjianlkcdbgfe
14ah_00351,oabcadefghijklmbcndmhijklgfenvvvvfpamaa,mlkijhnacdebgf
14ah_00352,oabcadefghijkihgfelbcmdlnkjnmvvvvfVpFJe,mgfekcbjnaldih
14ah_00353,oabcdeafgbhijklmednhijklmncgfvvvvf----p,lkghinjcdemabf
14ah_00354,oabcdefghijklmnhcdefgbajknmlivvvvf-d8pa,dijhnlmkacbefg
14ah_00355,oabcadefgbcgfhijhedklmnijnmlkvvvvf----p,mgdnbjealkfihc
14ah_00356,oabcadefghijkgflmbcmnkhijnledvvvvf-d-dp,mlejibhnkcdfag
14ah_00357,oabcdefgahifgjklmnhbcdeinmlkjvvvvf-Zapa,khnjialmedcfgb
14ah_00358,oabcdefghijklmnhefgbcdajklmnivvvvf-d8pa,dijhmnlkabcfge
14ah_00359,oabcdefghijklmihnbcdefanklmjgvvvvf-g2pa,dijglmnkcbhaef
14ah_00360,oabcadefgbchijklmndefgnmhijklvvvvfpmaaa,mhinkljabgdefc
14ah_00361,oabcadefghijkbcldmnefghijnmklvvvvfpadaa,mhijlnakbcdgfe
14ah_00362,oabcadefghibcjklmnjihgfedmlknvvvvf----p,mjihnlkecbafgd
14ah_00363,oabcdefgahijkljmnbgfedcnhilkmvvvvf-F+-j,kijbhnmlacdegf
14ah_00364,oabcdeafgbcdehijklmingfnjklmhvvvvf--+Th,lhmngjkiaefdbc
14ah_00365,oabcdefgahijkljbcdefgmhnlknimvvvvf-t+tc,kjiblmnachgdef
14ah_00366,oabcdeafghijklmdenlbcmnkjihgfvvvvf--mZp,lkjihndmfcbage
14ah_00367,oabcdefgahijklmdefgnhbcmlkjinvvvvf-d8ma,kjihmnalcbfgde
14ah_00368,oabcdefghijklbcmndefghijalmnkvvvvf-pZ-a,cjhiklmnadbefg
14ah_00369,oabcdefghijklmnbihefgdcjanmlkvvvvf-p8-a,cihjmlknbagefd
14ah_00370,oabcdefgahidefgjklmnhbcinmlkjvvvvf-Zdma,khmnjialfedgbc
14ah_00371,oabcadefdghijklefbcmnlkjihgnmvvvvf---8d,mfakjibnledchg
14ah_00372,oabcdefghiajkhilmnjbcdefgklmnvvvvf-pd-a,jhniaklmcdefgb
14ah_00373,oabcdeabcfghijkdelmnfghijklmnvvvvf-dmaa,lmhijnkbcdfgae
14ah_00374,oabcadefghijklmnjbcihgfenmlkdvvvvf-F4Fi,mjihlkdncbfeag
14ah_00375,oabcdefghijklmnbcdehgfkjilanmvvvvf--8-d,bhijlkmnacdegf
14ah_00376,oabcdefgedcbahijgfjklmhinlknmvvvvfF+Kdd,iflbgahdenmckj
14ah_00377,oabcdefghigjklmnihnbcdefamlkjvvvvf-gy-a,cihlmnkfbagjde
14ah_00378,oabcdefghigjklihlmnfedcbanmkjvvvvf-gg-a,ckhnmljfbgiaed
14ah_00379,oabcdeafghijklmdcbenfghilkjmnvvvvf-a8aa,lhijkmnabdcgfe
14ah_00380,oabcdefghfedijkhgklmnljicbanmvvvvf-8Z8d,bkngfidmjelahc
14ah_00381,oabcdefghigjklmfedcbamihnkjnlvvvvf-28Bd,eidjknmlbhcagf
14ah_00382,oabcdefghijkglmnkjihnbcdefamlvvvvf-E49d,bhlmnkjeagficd
14ah_00383,oabcdeafghijklmnlbcdekjihgnmfvvvvf--5-j,ljihkdmncbeafg
14ah_00384,oabcadefghijkldbcmnehgfijklnmvvvvfpamaa,mhijkanlcbdegf
14ah_00385,oabcdeafghibcjklmdenjklmnihgfvvvvf--Wap,lkjmhindegbacf
14ah_00386,oabcdeafghijkljmndcbenfghilkmvvvvf-F+-j,lijkchmnabdegf
14ah_00387,oabcadefgbchijklmndefghinmlkjvvvvfpmaaa,mhinjlkabdgfec
14ah_00388,oabcdeafghijkglbcdemnlhijkfnmvvvvf-b+ec,ldijhmnkbcagef
14ah_00389,oabcadefghijkbclmknghijnfedmlvvvvf-HtGd,mkhignljcdbafe
14ah_00390,oabcdefgahijklmbcdefgknmlnhijvvvvf--8pp,kjghlmnicabdef
14ah_00391,oabcadefghijkldbcmnghijkfelnmvvvvfpamaa,mkhijanlcdbegf
14ah_00392,oabcdefghijhgkljimnfedcbanklmvvvvf-Za-a,ciknmlhjfbgaed
14ah_00393,oabcadefghijdklbcmnlknmefghijvvvvfpapda,mjklahniegbcdf
14ah_00394,oabcadebcfghijklmndefghmlkjinvvvvfpdaaa,mhnilkjacdfegb
14ah_00395,oabcadebcfghijfedklmnghijnmlkvvvvf----p,mfnijcalkdehgb
14ah_00396,oabcdefghijklbcdefgmnhalmnijkvvvvf-d-ma,dmhijklncaefgb
14ah_00397,oabcdeafghijklhbcdegmnlkjinmfvvvvf-h+ho,lgjibmnkdchaef
14ah_00398,oabcdefghijkabclmhijknldefgmnvvvvf--ZZd,ijhmnbkleafgcd
14ah_00399,oabcdefghijkldefghimnjabclmnkvvvvf-p-8a,demiajklnbfghc
14ah_00400,oabcdeafgbcdehijklmnhgfinmlkjvvvvf----p,lhmnikjdagfebc
14ah_00401,oabcdeafghijklfbcdemnghkjilnmvvvvf-a8aa,lhjiamnkbcdgef
14ah_00402,oabcadefghibcjklmnjefghidklmnvvvvf----p,mhijnklebcafgd
14ah_00403,oabcdefghijklmnjghidefcbanmlkvvvvf-p8-a,cihnlmkjbafged
14ah_00404,oabcadefghijklmijknbcefghmlndvvvvf--8-m,mijfgkdlnbceah
14ah_00405,oabcdeafghijklmbedcnfglkjihmnvvvvf-a8aa,lhjiknmadcbgef
14ah_00406,oabcadefghijklmnjbcinmlkdefghvvvvf-F4Hp,mklhjidnfeabcg
14ah_00407,oabcadefgbchijklmnhgfedinmlkjvvvvf----p,mihnjlkdbagfec
14ah_00408,oabcdeafghijklmbcdenfmlijkhgnvvvvf-a8aa,lkijhmnadcbgef
14ah_00409,oabcadefghijklmghijknbcndefmlvvvvf--8-d,mkfghlcdjnabei
14ah_00410,oabcdefghijklmnfghijedabclmnkvvvvf-p8-a,dejianklmbcghf
14ah_00411,oabcdefghijklmnbchgfedilkjanmvvvvf--8-d,bhilkjnmacedfg
14ah_00412,oabcadefghijkbcklmngjihlmnfedvvvvf-Hhao,mlhifnjkdcgbae
14ah_00413,oabcdeafghijfbcdeklmhnjingmlkvvvvf-gpMb,ljiamnkbchgfde
14ah_00414,oabcdefghijklbchmngfednmijalkvvvvf-pNNd,bghlkinacmedjf
14ah_00415,oabcadefghijkedbclmknghijnfmlvvvvfpHmbc,meijhanlkcdbgf
14ah_00416,oabcdefghijklmnbcdkjghifelanmvvvvf--8-d,bhijmlknacgefd
14ah_00417,oabcdefghijklhgfmdabcmnlkjinevvvvfVd3le,fgekjhanmldcib
14ah_00418,oabcdeabcfgdehijklmnhgfijklmnvvvvf----p,lmhnijkdbefgac
14ah_00419,oabcdefgehijkilmnlabcdgfhkjnmvvvvfFoZNa,fgijkmabchldne
14ah_00420,oabcadefghijkljihgmbcmfednlknvvvvf-F+-j,mjgfldcinbaekh
14ah_00421,oabcadefghijklmbcmngfelkjihndvvvvfFaEai,mihkjgnlbedcaf
14ah_00422,oabcadebcfghijklfedmnkjihglnmvvvvf----p,mgnkjicaledfhb
14ah_00423,oabcadefghijklmbcmnihglkjnfedvvvvf-bEao,mlihjgnkcedbaf
14ah_00424,oabcdefgahijklminbgfedcnhmjklvvvvf-p8-a,kdjihnmlabcegf
14ah_00425,oabcadefghibcijklmngfehjklmndvvvvfF4bai,mihenjklbcfgad
14ah_00426,oabcdeafghijklmdenfbcghijklmnvvvvf-amda,lhijknambcdfge
14ah_00427,oabcdefghijklmnbcdgfehanmjklivvvvf-d8pa,djihklmnbcaegf
14ah_00428,oabcdeafghijklmbcdenjklmnghifvvvvf-p8ap,ljkhimncdgbaef
14ah_00429,oabcadebcfghijfedklmnihgjnmlkvvvvf----p,mfnjicalkdehgb
14ah_00430,oabcdefghijklmnlehgfkjidcbanmvvvvf--8-d,bhnmkjliadegfc
14ah_00431,oabcdeafghijklmgnbedcnfmhijklvvvvf-d8pa,lejkihnmabcdfg
14ah_00432,oabcadefghijdbcklmnejihgfnklmvvvvfpadaa,mhjianlkdcbfge
14ah_00433,oabcdefghijkalmdkjihgfenlbcmnvvvvf--8pd,ihnmlkajfgbedc
14ah_00434,oabcdeafghijkljmnbcdenhilkmgfvvvvf-F+Fo,lkijchmnbdeafg
14ah_00435,oabcadefghijkihgfelmnkjndbclmvvvvfVpFsd,mgfeicbljdanhk
14ah_00436,oabcdefghijfgklmnhabcdejklmnivvvvf-ZWpa,fghlmjabkncide
14ah_00437,oabcdefghijklbihgfedcmnjalmnkvvvvf-p-Za,cmhilkjnagfedb
14ah_00438,oabcdeafghijkglbcdelmnhkjinmfvvvvf-b+bi,ldjigmnkbchaef
14ah_00439,oabcadefghijkbclmnfkjihglmnedvvvvf-adam,mljihnkbdcfgae
14ah_00440,oabcadefghijkbckjihgdlmefnlmnvvvvf---Za,mjhgfndcalbike
14ah_00441,oabcadefghijkedbclmgnkjihnfmlvvvvfpdmdd,mehjianlkdcbgf
14ah_00442,oabcdefghijklbchmngfednmalkjivvvvf-dNNa,chgimljbadnfek
14ah_00443,oabcdefghijklfghimnjabcdelmnkvvvvf-pp-a,efgmjabklnchid
14ah_00444,oabcadefghijkbclmkdnfenghijmlvvvvfF+Z5d,mijkgnlabhcdfe
14ah_00445,oabcdefgahifgjklmnhbcdeijklmnvvvvf-Zapa,khnijalmcdefgb
14ah_00446,oabcadefghijklfemndbcmlkjihgnvvvvfVbgda,mflkjbianedcgh
14ah_00447,oabcdefghijklmnledcfkjihgbanmvvvvf--8-d,bhnjkmliadcgfe
14ah_00448,oabcdefgahijhbcdefgklmjinlknmvvvvf-B-Bd,khalmnibjfgcde
14ah_00449,oabcadefghijklmkjbcihgfenmlndvvvvf--8-m,mjihfkdncbleag
14ah_00450,oabcadefghdbcijklmnefghnmlijkvvvvfpWaaa,mhianlkjbcgefd
14ah_00451,oabcdefghijklfedcbalmjgnihnmkvvvvf-j-Cc,feijcknmldbahg
14ah_00452,oabcadefghibcjklmndgfehijklmnvvvvfpWaaa,mihjnklabcefgd
14ah_00453,oabcdefghijklmnbchgfedalmnijkvvvvf-d8pa,djhiknmlcabegf
14ah_00454,oabcdefghijklmnbcdgfejihanmlkvvvvf-p8-a,cihjklnmbadfeg
14ah_00455,oabcdeafghijklfbcdemnkjghilnmvvvvf-a8aa,lijhamnkcbdgef
14ah_00456,oabcdeafghijklminbcdenhklmjgfvvvvf-p8pm,lkeijhmnbdcafg
14ah_00457,oabcdefghijklmndghijkfelcbanmvvvvf--8-d,bhniljkmaefgdc
14ah_00458,oabcdefghiajkdefghilmnjbcklmnvvvvf-p-Wa,jhlmniakefgbcd
14ah_00459,oabcdefghijklmndefghabcjknmlivvvvf-d8pa,efjkialmnbdcgh
14ah_00460,oabcdefghijkabcdefilkjlmnhgnmvvvvf-N-jd,ijkmndhlfabcge
14ah_00461,oabcdeafghijklmbcdemnghkjilnfvvvvf-b+bi,lhjigmnkbcdaef
14ah_00462,oabcdefghijklmnlejghifkdcbanmvvvvf--8-d,bhnmlkjiadefgc
14ah_00463,oabcdefgabcdehijklmfgnhkjilmnvvvvf--ada,klmihjncdegabf
14ah_00464,oabcadefghijkbclmndefgjihklmnvvvvfpadaa,mhijknlabdcfge
14ah_00465,oabcdefgahijklmdcbgfenhmlkjinvvvvf-d8da,kjihlnmacbgedf
14ah_00466,oabcdeabcfghidejklmnfghijklmnvvvvf-ddaa,lmhinjkbcefgad
14ah_00467,oabcadefghijklfemnlkjihgdbcmnvvvvfVbgad,mfjihbledcangk
14ah_00468,oabcadefghibcijklmnghjmlknfedvvvvf-5bao,mlhenijkcgfbad
14ah_00469,oabcadefghigjkdbclmnkjhifenmlvvvvfVHnMb,mkdjianlecbhgf
14ah_00470,oabcdefghijklmnjcdehgfibalmnkvvvvf-p8-a,cihnkmljabdefg
14ah_00471,oabcadefgbcehijklmnhfgijklmndvvvvf-Fagi,mdinhjklbefgac
14ah_00472,oabcadebcfghijklmgnednfmlkjihvvvvf-ZpZp,mhnglkjiacfedb
14ah_00473,oabcdeafghijklfbcdemhnlkjingmvvvvf-g8gg,lkjiamnbdchgef
14ah_00474,oabcadefghijklmbcmnglijkhnfedvvvvf-bEao,mlhijgnkedcbaf
14ah_00475,oabcdeafghijklhmnbedcnfglkjimvvvvf-h+Fi,likjbhnmadcefg
14ah_00476,oabcadefghijklmgnbcefmhijklndvvvvf-d8dm,mhfjkilnbcdeag
14ah_00477,oabcdefghijklmnjghidefcbalmnkvvvvf-p8-a,cihnlmkjabfged
14ah_00478,oabcadefghijklfghmnbcnlkjimedvvvvf-h+ho,mlfkjbcinedgah
14ah_00479,oabcdeafghijklmnlbcdeknmfghijvvvvf--5Np,ljkhidmneabcfg
14ah_00480,oabcadefghijklmbcihgnmlkjnfedvvvvf-p8dp,mlhgjinckedbaf
14ah_00481,oabcdefghijklmkjnfghabcdenmlivvvvf-B2-a,efgkiabmnldjch
14ah_00482,oabcdefgabcdehijkfglmnhijklmnvvvvf--Waa,klmhinjcdfgabe
14ah_00483,oabcdefghijklmnfijkhglabcdenmvvvvf--8-d,defjabkmlnchig
14ah_00484,oabcdefghijkilmfabcdemnhkjlngvvvvf-M9Bg,ghiflmjabndekc
14ah_00485,oabcdefghijklmndghijkfelabcnmvvvvf--8-d,cdiajmklnbfghe
14ah_00486,oabcdefghijhgfklmkedcbnmlnajivvvvf-ZZpd,bflkhgaejmdcni
14ah_00487,oabcadefghijkbclmndejihgfklmnvvvvfpadaa,mhjiknladcbfge
14ah_00488,oabcdefghijklbcdefgmnhalkjmnivvvvf-d-ma,dimhjklnbaefgc
14ah_00489,oabcadefghijkihgflmbcenkjnlmdvvvvf-p-pp,mifejcblnkdgah
14ah_00490,oabcdefghijklhgfmdabcmnjklinevvvvfVd3le,fgekjhanmlcdib
14ah_00491,oabcdefghiajkfghilmnjbcdeknmlvvvvf-pp8a,jhmniakledfgbc
14ah_00492,oabcdeabcfghijklmdenfkjihglmnvvvvf-dWaa,lmjihknbdcegaf
14ah_00493,oabcadefghijkldbcmnelijkhgfnmvvvvfpamaa,mhkijanledcbgf
14ah_00494,oabcdefghijhgklmnfedcnklmbajivvvvf-ZWdd,bfnkjgaemldchi
14ah_00495,oabcadefghijklmbcmnelkfghijndvvvvfFaEai,mhjkignlebcdaf
14ah_00496,oabcdeafghijklmbedcnhgfmlkjinvvvvf-a8aa,lhkjinmbadcgef
14ah_00497,oabcadefghibcjklmihgfnjklmnedvvvvf----p,mlhgnjkcbefiad
14ah_00498,oabcadefgedhijklmgfbcnhijklmnvvvvf-mada,mcgajklbndefih
14ah_00499,oabcadefdghijkgefbclmnkjihnmlvvvvf-794b,mfakjcbnledihg
14ah_00500,oabcdefghiajklmfghinjbcdemlknvvvvf-p88a,jihmnaklbefgcd
14ah_00501,oabcdeafghijklmihbcdegnklmjnfvvvvf-p8pm,lheijbmnkdcafg
14ah_00502,oabcdefghijklbcdefgmnhalmnkjivvvvf-d-ma,dmihjklncaefgb
14ah_00503,oabcdefghijklmnbchefgdanijklmvvvvf-d8pa,dhijknmlbcaefg
14ah_00504,oabcadefghijklmbcndelkfghijmnvvvvfpamaa,mhjkilnaebcdgf
14ah_00505,oabcadefghijklhmnbcndefglijkmvvvvf-h+Fi,mijklchnabedfg
14ah_00506,oabcdefghijkabcdefglimknlhmjnvvvvf-Z-md,ijklmndefabcgh
14ah_00507,oabcdefghijklhmnednfgmcbalkjivvvvfFcz4a,chgnklibamejfd
14ah_00508,oabcdefghijkabilkjlmnhgfedcnmvvvvf-NN8d,imnbhlkjdagfec
14ah_00509,oabcdeabcfghijklmdenfghilkjmnvvvvf-dWaa,lmhijknbcedgaf
14ah_00510,oabcadefgbchijklmndgfenmhijklvvvvfpmaaa,mihnkljabgdefc
14ah_00511,oabcdefghijklmnfghijabedcnklmvvvvf-p8-a,egfjkablmndchi
14ah_00512,oabcadebcfghijkedlmnfghijklmnvvvvf----p,mfnijkalcdeghb
14ah_00513,oabcadefdghijklmgefbcnijklmhnvvvvf-737h,mgaljkcbndefih
14ah_00514,oabcadefgbchijklmndefghijmlknvvvvfpmaaa,mhinjlkabdefgc
14ah_00515,oabcadefghijklmbcndefglijkhmnvvvvfpamaa,mhijklnabedcgf
14ah_00516,oabcadefghijkbckdlmefghijnlmnvvvvf--p-a,mhijfnalbcdgke
14ah_00517,oabcadefgbchijklmnfghinmlkjedvvvvf-maam,mlhnikjbdgfeac
14ah_00518,oabcdefgahijklmknbgfedcnjihmlvvvvf--8-d,kidjhnmlbacegf
14ah_00519,oabcdefghijklmndehgfabcnijklmvvvvf-d8pa,efijkalnmcdbgh
14ah_00520,oabcadefghdbcijklmnehgflmnkjivvvvfpWaaa,mhianljkcbgfed
14ah_00521,oabcadefghigjbcjdeklmnhinmlkfvvvvf-HFai,mgdjfnalkcihbe
14ah_00522,oabcdeafghijklmnhijbcdegnmlkfvvvvf-F4Fi,lifkjbcmnedagh
14ah_00523,oabcdefghijklmndejihgfabclmnkvvvvf-p8-a,dejiaknmlbcfhg
14ah_00524,oabcdefgahijklmijknfedcbgnhmlvvvvf--8-d,kdejbimlnachgf
14ah_00525,oabcdeafghijkljmnbedcnhilkmgfvvvvf-F+Fo,lkijchnmbdeafg
14ah_00526,oabcdefghijkglihlmnfedcbankjmvvvvf-Eg-g,chknmljbfgiaed
14ah_00527,oabcadefghijkbcklimnhljmngfedvvvvf-Zpmp,mlkgfnijcdhbae
14ah_00528,oabcdeafghijklhmnbedcnjklimgfvvvvf-h+ho,lkjibhnmcdeafg
14ah_00529,oabcdeafgbcdehijklmnhijklgfmnvvvvf----p,ljmnhikdefagbc
14ah_00530,oabcadefghijkljimbcefghnlknmdvvvvf-F+Fo,mhifkdlnbcejag
14ah_00531,oabcadebcfghijkldefmnghijklnmvvvvfpdaaa,mgnijkacldefhb
14ah_00532,oabcdefghijklmnbedchgfanijklmvvvvf-d8pa,dhijklnmbcafeg
14ah_00533,oabcdefghijklmnbefghidcjalmnkvvvvf-p8-a,cihjmklnabefgd
14ah_00534,oabcdefghijklmkjnhcdefgbanmlivvvvf-B2-a,cignlmkjbhadef
14ah_00535,oabcdefghijkljihgdefmncbnmalkvvvvf-p-zc,bgmjkihafedncl
14ah_00536,oabcdefghiajklmknfedcbihgnjmlvvvvf--8-d,jcihlknmabfedg
14ah_00537,oabcadefghijkihglmnbcnmlfedkjvvvvf-p--d,mkfelcjingbadh
14ah_00538,oabcadefghijdbcklmfgnihnjemlkvvvvfVtJZb,mkhianlbjcdgfe
14ah_00539,oabcdefgabcdehijklmfgnjihmlknvvvvf--ada,klmhjindcegabf
14ah_00540,oabcdefgabchijklmdgfenhmlkjinvvvvf-pWda,kljihnmbdcgaef
14ah_00541,oabcadefgbchijklmgfedmlnhijknvvvvf--ZZp,mhgnklibafdejc
14ah_00542,oabcadefghijklmbcmfknghijnledvvvvf-H-bo,mlijhgnbkcdeaf
14ah_00543,oabcadefgbchijklhgfedmnijklnmvvvvf----p,mhgnjkdbalefic
14ah_00544,oabcadefgbcgfhijklmednlkjihmnvvvvf----p,mhdnbkjlagfeic
14ah_00545,oabcdefghijklmijkhnbcdefanmlgvvvvf-EE-a,ciflmnkjbghade
14ah_00546,oabcadefghijkljmnbcnlkmghifedvvvvf-F+5p,mljkidhnefcbag
14ah_00547,oabcdefghiajklmdefghinlbcmnkjvvvvf--8Zm,jihlmnbkfagcde
14ah_00548,oabcdefghijbklmkcdnmlnefghajivvvvf-tB7d,bfgjmnaikclhde
14ah_00549,oabcadefghijklmbcefknghijnlmdvvvvf-H-bo,mgijhlnbkcdeaf
14ah_00550,oabcdefghijklmkjnhefgdcbanmlivvvvf-B2-a,cignmlkjbhaefd
14ah_00551,oabcadefghibcihgfjklmnjedmlknvvvvf----p,mjfencblkgahid
14ah_00552,oabcdefgahidefgjklmnhbcijklmnvvvvf-Zdma,khmnijaldefgbc
14ah_00553,oabcadefghdefijklmnghbcnmlkjivvvvf----p,mdhablkjcngfei
14ah_00554,oabcdeabcfghijklmdenjihgfmlknvvvvf-dWaa,lmihkjndcbegaf
14ah_00555,oabcdefghfedcijklbamnlkjinmhgvvvvf-8Wdd,fdmlainkjehgcb
14ah_00556,oabcadefghijklmbcklmdefgnihnjvvvvf-Z--m,mijkghneablcdf
14ah_00557,oabcdeafghijklmknbcdenjihmlgfvvvvf--8-m,lkiejhmncbdafg
14ah_00558,oabcdeafghijklmdegnbcmlkjihnfvvvvf-d8dm,lfjihnkmdcbage
14ah_00559,oabcadefgbchijklmefgdmnklnjihvvvvf-p27b,mghnljibakfedc
14ah_00560,oabcdeafghibcdejklmghifnjklmnvvvvf----p,lghmnjkbaeficd
14ah_00561,oabcdeafgbcdehijklmnfghkjilmnvvvvf-8aaa,lhmnjikadefgbc
14ah_00562,oabcdeafghidejklmnfbcihgnmlkjvvvvf-Wada,lihnkjambfedgc
